"","Filename","Priority","Title","Author","Origin","Call Number","Page Number","Page Sort","Genre","Luna URL","Hamnet URL"
"80","086455.jpg",6410,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2128","2v",6464,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101286~179494","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"81","086456.jpg",6411,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2129","1r",6465,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101296~179495","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"82","086457.jpg",6412,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2129","1v",6466,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101306~179496","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"83","086458.jpg",6413,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2129","2r",6467,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101316~179497","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"84","086459.jpg",6414,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2129","2v",6468,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101326~179498","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"85","086460.jpg",6415,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2130","1r",6469,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101336~179499","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"86","086461.jpg",6416,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2130","1v",6470,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101346~179500","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"87","086462.jpg",6417,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2130","2r",6471,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101356~179501","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"88","086463.jpg",6418,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2130","2v",6472,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101366~179502","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"89","086464.jpg",6419,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2131","1r",6473,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101376~179503","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"90","086465.jpg",6420,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2131","1v || 2r",6474,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101386~179504","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"91","086466.jpg",6421,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2131","2v",6475,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101396~179505","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"92","086468.jpg",6422,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2132","1r",6477,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101406~179506","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"93","086469.jpg",6423,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2132","1v",6478,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101416~179507","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"94","086470.jpg",6424,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2132","2r",6479,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101426~179508","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"95","086471.jpg",6425,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2132","2v",6480,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101436~179509","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"96","086472.jpg",6426,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2133","1r",6481,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101446~179510","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"97","086473.jpg",6427,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2133","1v",6482,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101456~179511","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"98","086474.jpg",6428,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2133","2r",6483,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101466~179512","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"99","086475.jpg",6429,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2133","2v",6484,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101476~179513","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"100","086476.jpg",6430,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2134","1r",6485,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101486~179514","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"101","086477.jpg",6431,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2134","1v",6486,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101496~179515","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"102","086478.jpg",6432,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2134","2r",6487,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101506~179516","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"103","086479.jpg",6433,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2134","2v",6488,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101516~179517","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"104","086480.jpg",6434,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2135","1r",6489,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101526~179518","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"105","086481.jpg",6435,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2135","1v || 2r",6490,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101536~179519","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"106","086482.jpg",6436,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2135","2v",6491,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101546~179520","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"107","086484.jpg",6437,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2136","1r",6493,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101556~179521","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"108","086485.jpg",6438,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2136","1v || 2r",6494,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101566~179522","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"109","086486.jpg",6439,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2136","2v",6495,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101576~179523","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"110","086487.jpg",6440,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2137","1r",6496,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101586~179524","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"111","086488.jpg",6441,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2137","1v",6497,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101596~179525","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"112","086489.jpg",6442,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2137","2r",6498,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101606~179526","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"113","086490.jpg",6443,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2137","2v",6499,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101616~179527","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"114","086491.jpg",6444,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2138","1r",6500,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101626~179528","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"115","086492.jpg",6445,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2138","1v || 2r",6501,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101636~179529","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"116","086493.jpg",6446,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2138","2v",6502,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101646~179530","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"117","086494.jpg",6447,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2139","1r",6503,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101656~179531","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"118","086495.jpg",6448,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2139","1v || 2r",6504,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101666~179532","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"119","086496.jpg",6449,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2139","2v",6505,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101676~179533","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"120","086498.jpg",6450,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2140","1r",6507,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101686~179534","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"121","086499.jpg",6451,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2140","1v || 2r",6508,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101696~179535","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"122","086500.jpg",6452,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2140","2v",6509,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101706~179536","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"123","086501.jpg",6453,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2141","1r",6510,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101716~179537","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"124","086502.jpg",6454,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2141","1v || 2r",6511,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101726~179538","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"125","086503.jpg",6455,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2141","2v",6512,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101736~179539","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"126","086504.jpg",6456,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2142","1r",6513,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101746~179540","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"127","086505.jpg",6457,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2142","1v || 2r",6514,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101756~179541","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"128","086506.jpg",6458,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2142","2v",6515,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101766~179542","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"129","086507.jpg",6459,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2143","1r",6516,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1101776~179543","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
